URL	عدد الدومينات	الحالة
https://github.com/faralai/Pihole-Rules/raw/master/Fara-Popups_Head	2234	OK
https://github.com/hosts-file/BulgarianHostsFile/raw/master/bhf.txt	99	OK
https://github.com/hell-sh/Evil-Domains/raw/master/evil-domains.txt	286	OK
https://github.com/DBFVGit/FVEDL_BlOCKFQDN/raw/main/FVEDL_Block.txt	1881	OK
https://blocklistproject.github.io/Lists/alt-version/malware-nl.txt	2643686	OK
https://github.com/issueser/hosts/raw/main/Non-Essential/strict.txt	613	OK
https://github.com/SpitFire-666/ublock-filters/raw/main/filters.txt	2574	OK
https://github.com/Claire9518/filters/raw/main/rules/adblockdns.txt	1019054	OK
https://github.com/unchartedsky/adguard-kr/raw/master/adguard-kr.txt	37	OK
https://github.com/angelics/pfbng/raw/master/ads/ads-domain-list.txt	160	OK
https://github.com/monojp/hosts_merge/raw/master/hosts_blacklist.txt	319	OK
https://s3.amazonaws.com/lists.disconnect.me/simple_malvertising.txt	2735	OK
https://blocklistproject.github.io/Lists/alt-version/phishing-nl.txt	190089	OK
https://blocklistproject.github.io/Lists/alt-version/tracking-nl.txt	143866	OK
https://github.com/ph00lt0/blocklist/raw/master/pihole-blocklist.txt	31588	OK
https://raw.githubusercontent.com/azet12/kadhosts/master/KADhosts.txt	42680	OK
https://github.com/Neo23x0/signature-base/raw/master/iocs/c2-iocs.txt	1725	OK
https://github.com/hroyer/pihole-lists/raw/master/lists/blocklist.txt	458	OK
https://github.com/matthewbarram/dns-blocklist/raw/main/blocklist.txt	160	OK
https://github.com/cbuijs/accomplist/raw/main/chris/badger-block.list	459	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters.txt	635	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/privacy.txt	681	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/badware.txt	3351	OK
https://github.com/Yuki2718/adblock/raw/master/japanese/jp-filters.txt	14694	OK
https://github.com/parseword/nolovia/raw/master/skel/hosts-nolovia.txt	14874	OK
https://github.com/ShadowWhisperer/BlockLists/raw/master/Lists/Malware	46052	OK
https://blocklistproject.github.io/Lists/alt-version/ransomware-nl.txt	1904	OK
https://github.com/klst90/domainlists/raw/main/blacklist/blacklist.txt	7963	OK
https://github.com/luzhnan/luzhnan-list/raw/main/REJECT-DOMAINSET.conf	1165	OK
https://raw.githubusercontent.com/Laicure/HostsY_hosts/master/shithosts	361	OK
https://github.com/svetlyobg/svet-custom-domains/raw/master/ads-domains	41	OK
https://github.com/zhouhanc/malware-discoverer/raw/master/blocklist.csv	0	OK
https://github.com/Yuki2718/adblock/raw/master/japanese/jp-paranoid.txt	277	OK
https://github.com/SukkaW/Surge/raw/master/Source/domainset/reject.conf	1419	OK
https://github.com/xlimit91/xlimit91-block-list/raw/master/blacklist.txt	1009	OK
https://github.com/tomzuu/blacklist-named/raw/master/phishing.sites.conf	0	OK
https://github.com/kang49/kang49regexblacklistproject/raw/main/blacklist	309	OK
https://github.com/yokoffing/filterlists/raw/main/privacy_essentials.txt	420	OK
https://github.com/olegwukr/polish-privacy-filters/raw/master/adblock.txt	115	OK
https://github.com/deletescape/noads/raw/master/lists/add-switzerland.txt	99	OK
http://pgl.yoyo.org/adservers/serverlist.php?showintro=0;hostformat=hosts	3549	OK
https://github.com/infinitytec/blocklists/raw/master/ads-and-trackers.txt	325	OK
https://github.com/bitamind/filter/raw/master/280blocker_domain_mirror.txt	2979	OK
https://raw.githubusercontent.com/AdAway/adaway.github.io/master/hosts.txt	6540	OK
https://github.com/MitaZ/Better_Filter/raw/master/Quantumult_X/Filter.list	0	OK
https://raw.githubusercontent.com/cjx82630/cjxlist/master/cjx-annoyance.txt	691	OK
https://raw.githubusercontent.com/andromedarabbit/List-KR/master/filter.txt	895	OK
https://github.com/cchevy/macedonian-pi-hole-blocklist/raw/master/hosts.txt	210	OK
https://github.com/mhhakim/pihole-blocklist/raw/master/custom-blocklist.txt	58	OK
https://github.com/BlackJack8/iOSAdblockList/raw/master/Regular%20Hosts.txt	14365	OK
https://github.com/MoRanYue/abpRules/raw/master/idontneedmihoyotrackers.txt	52	OK
https://github.com/Ultimate-Hosts-Blacklist/blacklist/raw/master/clean.list	183	OK
https://github.com/tomasko126/easylistczechandslovak/raw/master/filters.txt	188	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2020.txt	118	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2021.txt	255	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2022.txt	221	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2023.txt	298	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2024.txt	332	OK
https://github.com/uBlockOrigin/uAssets/raw/master/filters/filters-2025.txt	290	OK
https://github.com/DIGITALv7/MannyMan-AdBlock/raw/main/MannyMan-AdBlock.txt	10182	OK
https://raw.githubusercontent.com/Perflyst/PiHoleBlocklist/master/SmartTV.txt	497	OK
http://www.thedumbterminal.co.uk/files/services/squidblockedsites/blocked.txt	2478	OK
https://www.github.developerdan.com/hosts/lists/ads-and-tracking-extended.txt	428450	OK
https://raw.githubusercontent.com/mitchellkrogza/badd-boyz-hosts/master/hosts	1384	OK
https://raw.githubusercontent.com/ShadowWhisperer/BlockLists/master/Lists/Ads	27830	OK
https://gitlab.com/quidsup/notrack-blocklists/raw/master/notrack-blocklist.txt	15243	OK
https://gitlab.com/quidsup/notrack-blocklists/-/raw/master/notrack-malware.txt	125	OK
https://github.com/KokichaKolevTM/BG-Adblock-list/raw/main/BG-Adblock-list.txt	148	OK
https://raw.githubusercontent.com/FadeMind/hosts.extras/master/UncheckyAds/hosts	9	OK
https://raw.githubusercontent.com/hoshsadiq/adblock-nocoin-list/master/hosts.txt	312	OK
https://github.com/DJMo13/JustARandomBlacklist/raw/main/JustARandomBlacklist.txt	2975	OK
https://github.com/217heidai/adblockfilters/raw/main/rules/adblockdomainlite.txt	5294	OK
https://raw.githubusercontent.com/StevenBlack/hosts/master/data/StevenBlack/hosts	2854	OK
https://github.com/javabean/dnsmasq-antispy/raw/master/dnsmasq.ghostery_bugs.conf	0	OK
https://raw.githubusercontent.com/nextdns/cname-cloaking-blocklist/master/domains	0	OK
https://github.com/parseword/nolovia/raw/master/skel/hosts-government-malware.txt	91	OK
https://github.com/kargig/greek-adblockplus-filter/raw/master/void-gr-filters.txt	456	OK
https://github.com/iam-py-test/my_filters_001/raw/main/anti-privacy-analytics.txt	595	OK
https://raw.githubusercontent.com/ShadowWhisperer/BlockLists/master/Lists/Tracking	116855	OK
https://github.com/user001235/112/raw/main/%E8%87%AA%E5%88%B6%E6%8B%92%E7%BB%9D.txt	658	OK
https://raw.githubusercontent.com/Yuki2718/adblock/master/japanese/jp-annoyances.txt	872	OK
https://github.com/What-Zit-Tooya/Ad-Block/raw/main/Main-Blocklist/Ad-Block-HOSTS.txt	1596	OK
https://github.com/ABPindo/indonesianadblockrules/raw/master/subscriptions/domain.txt	154	OK
https://github.com/migueldemoura/ublock-umatrix-rulesets/raw/master/Hosts/ads-tracking	17439	OK
https://raw.githubusercontent.com/MasterKia/PersianBlocker/main/PersianBlockerHosts.txt	258	OK
https://github.com/AdguardTeam/FiltersRegistry/raw/master/platforms/mac/filters/231.txt	610	OK
https://raw.githubusercontent.com/matomo-org/referrer-spam-blacklist/master/spammers.txt	2312	OK
https://codeberg.org/chapeubranco/filtros/raw/branch/master/filtros/filtros-trackers.txt	784	OK
https://github.com/AdguardTeam/cname-trackers/raw/master/data/combined_disguised_ads.txt	11736	OK
https://github.com/rpgls-cybersec/rpgls-edl-host/raw/main/feeds/Blacklist_IOC_Domain.txt	10320	OK
https://reddestdream.github.io/Projects/MinimalHosts/etc/MinimalHostsBlocker/minimalhosts	710	OK
https://github.com/UnluckyLuke/BlockUnderRadarJunk/raw/master/blockunderradarjunk-list.txt	862	OK
https://github.com/MajkiIT/polish-ads-filter/raw/master/polish-adblock-filters/adblock.txt	911	OK
https://github.com/MajkiIT/polish-ads-filter/raw/master/polish-pihole-filters/hostfile.txt	1125	OK
https://raw.githubusercontent.com/h2y/Shadowrocket-ADBlock-Rules/master/sr_proxy_banad.conf	1	OK
https://github.com/javabean/dnsmasq-antispy/raw/master/dnsmasq.zz-extra-servers-manual.conf	0	OK
https://raw.githubusercontent.com/PoorPocketsMcNewHold/steamscamsite/master/steamscamsite.txt	1004	OK
https://github.com/Hariharann8175/Indicators-of-Compromise-IOC-/raw/master/Ransomware%20URL's	40	OK
https://github.com/TG-Twilight/AWAvenue-Ads-Rule/raw/main/Filters/AWAvenue-Ads-Rule-Adguard.txt	961	OK
https://github.com/ANCHSMedia-iptv/AdGuard-Filters/raw/main/files/filters/blockunwanreq_dns.txt	2278	OK
https://raw.githubusercontent.com/gwillem/magento-malware-scanner/master/rules/burner-domains.txt	426	OK
https://github.com/Elysian-Realme/FuGfConfig/raw/main/ConfigFile/Host/FuckRogueSoftwareRules.conf	5676	OK
https://github.com/DRSDavidSoft/additional-hosts/raw/master/domains/blacklist/unwanted-iranian.txt	440	OK
https://github.com/iam-py-test/my_filters_001/raw/main/Alternative%20list%20formats/mwb_parts/Scams	2609	OK
https://github.com/easylist-thailand/easylist-thailand/raw/master/subscription/easylist-thailand.txt	753	OK
https://github.com/notracking/hosts-blocklists/raw/master/dnscrypt-proxy/dnscrypt-proxy.blacklist.txt	419784	OK
https://raw.githubusercontent.com/ConnersHua/RuleGo/master/Surge/Ruleset/Extra/Reject/Advertising.list	0	OK
https://github.com/DRSDavidSoft/additional-hosts/raw/master/domains/blacklist/adservers-and-trackers.txt	760	OK
https://raw.githubusercontent.com/lassekongo83/Frellwits-filter-lists/master/Frellwits-Swedish-Filter.txt	690	OK
https://github.com/ConvolutionExpected/CZ-SK-hosts-file-to-block-trackers-and-ads/raw/main/AdsAndTrackers	678	OK
https://raw.githubusercontent.com/DRSDavidSoft/additional-hosts/master/domains/blacklist/fake-domains.txt	34	OK
https://raw.githubusercontent.com/lassekongo83/Frellwits-filter-lists/master/Frellwits-Swedish-Hosts-File.txt	1157	OK
https://raw.githubusercontent.com/kowith337/PersonalFilterListCollection/master/hosts/hosts_google_adservice_id.txt	450	OK
https://github.com/DandelionSprout/adfilt/raw/master/Alternate%20versions%20Anti-Malware%20List/AntiMalwareHosts.txt	11766	OK
https://github.com/MrWaste/Ad-BlockList-2019-08-31/raw/master/Pi-Hole%20BackUps/Black%20List/All%20Server%20Black%20List	286	OK
https://github.com/ftpmorph/ftprivacy/raw/master/regex-blocklists/smartphone-and-general-ads-analytics-regex-blocklist-ftprivacy.txt	2025	OK
